good_id,good,first_course,main_course,drink,bakery,dessert,snacks,salad,meat&fish
265.0,С-т из помидор/кр.лук/кинза 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
266.0,С-т из тыквы/изюм 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
267.0,С-т из помидор/редис/масло 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
268.0,С-т из дайкон/мяса 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
269.0,С-т айсберг/моцарелла/заправка 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
270.0,Индейка филе копченая 100гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
271.0,Пирог Осетинский/картоф/грибы 1кусок,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0
272.0,С-т из белых бобов/перец/с.зеленый 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
273.0,Буженина копченая 100гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
274.0,Фасоль черная/фета 120гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
275.0,С-т микс/авокадо/нут/томаты 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
276.0,Икра из тыквы 120гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
277.0,Пхали из свеклы 120гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
278.0,С-т из кваш.капусты/мед/клюквы 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
279.0,Соль 1кг,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
280.0,С-т из тунца/з.пряная 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
281.0,Тефтели Ежики 100/40гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
282.0,Винегрет с солеными грибами 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
283.0,Борщ из кваш.кап/мясо 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
284.0,С-т Вегетарианский/масло 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
285.0,Напиток из яблок/ягод с/м/б.сах 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
286.0,Компот из сухофруктов/без сахара 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
287.0,Свекла/орехи/майонез 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
288.0,Напиток из ягод с/м/без сахара 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
289.0,Напиток из шиповника/без сахара 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
290.0,Суп-пюре из брокколи/пост 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
291.0,Солянка мясная/копчености/окорок 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
292.0,Брокколи/миндаль/чили на пару 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
293.0,С-т из баклажан/перец/кинза 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
294.0,Суп-пюре из овощей с/м/пост 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
295.0,КусКус с овощами 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
296.0,Рагу по-молдавски/пост 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
297.0,С-т Садовый 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
298.0,Суп-пюре томатный/пост 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
299.0,Суп гороховый/мясо 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
300.0,Салат бар/доп.ассортимент 1кг,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
301.0,Напиток Каркаде/без сахара 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
302.0,Свекла/зелень/масло 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
303.0,С-т Романо/ананас/переп.яйцо/запр 120 гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
304.0,Перловка с грибами 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
305.0,Напиток цитрусовый 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
306.0,Плов с овощами 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
307.0,С-т айсберг/редис/огур/дом.запра 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
308.0,Котлета овощная 1шт в асс,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
309.0,Кабачки туш/грибы 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
310.0,Соте из овощей 120гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
311.0,Картофель с кр.паприкой 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
312.0,Плов Весенний 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
313.0,С-т Пушкин с опятами 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
314.0,Лобио 120гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
315.0,С-т Чука/рисовая лапша 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
316.0,Котлета мясная/с.сливочн/кинза 100/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
317.0,Шницель рыбный/натуральный 100гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
318.0,Рагу овощное 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
319.0,Перец болгарский/овощи 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
320.0,Рулет из индейки/шпинат/с.сливоч100/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
321.0,С-т из белой фасоли/перец/масло 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
322.0,Сельдь Нисуаз 120гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
323.0,Жаркое из овощей 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
324.0,Говядина отварная 75гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
325.0,Пельмени со сметаной 200/20гр,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
326.0,С-т из свежих овощей 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
327.0,С-т из ветч/грибы/ябл/сельдерей 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
328.0,Морковь/ананас/йогурт 120гр,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0
329.0,Суп овощной/Павлодарский 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
330.0,С-т из помидор/зелень/масло 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
331.0,Кабачки с кур.печенью/кунж.масло 120гр,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0
332.0,Рыба по-монастырски 80/30гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
333.0,Кур.филе с помидор/базилик 80/40гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
334.0,Напиток яблочно-клюквенный/без сах 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
335.0,Рыба жар/лимон 80/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
336.0,Фасоль с томатом/кинза 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
337.0,Суп гречневый/грибы 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
338.0,С-т Оливье/курица/майонез 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
339.0,Плов из курицы 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
340.0,Кур.филе/с.тайский/овощи 130гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
341.0,Компот из мандарин 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
342.0,Солянка овощная 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
343.0,Перец болгарский гриль/с.йогурт 150/20гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
344.0,Котлета из индейки/булгур/брынза 100гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
345.0,Карри желтый/тыква/рис 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
346.0,С-т Оливье/морская кап/маслины 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
347.0,Мелиндзасалата 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
348.0,Бифштекс куриный 100гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
349.0,Рассольник Васнецовский/грибы/пост 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
350.0,Индейка филе отварная 80гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
351.0,Кур.филе с помидором 80/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
352.0,Тепаньяки с овощами/вешенки 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
353.0,Плов из говядины 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
354.0,Кабачки гриль 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
355.0,Кабачки жар/овощи 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
356.0,Фасоль Лима/с.сальса 150 гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
357.0,Бургер из свинины 120гр,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0
358.0,Напиток цитрусовый/без сахара 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
359.0,Крабовый мусс/крутоны 120 гр,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0
360.0,Напиток яблочно-апельсиновый б/сах 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
361.0,Гуляш из говядины 75/50гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
362.0,С-т айсберг/помидор/масло 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
363.0,Баклажаны с овощами/чеснок 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
364.0,Суп картофельный/грибы 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
365.0,Свинина Бризоль 80/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
366.0,Гречка с грибами 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
367.0,Гречневая лапша/цуккини/дайкон/пер 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
368.0,Поджарка из свинины 75/25гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
369.0,Фрикассе из кур 75/50гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
370.0,Свинина/помидор 80/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
371.0,С-т из кваш.капусты 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
372.0,Капуста туш/грибы 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
373.0,Щи из св.кап/помидор 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
374.0,Окунь/тимьян/пергамент/на пару 80гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
375.0,Суп щавелевый/мясо 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
376.0,С-т из помидор/зелень/льненое масло100гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
377.0,Лапша Удон/овощи 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
378.0,Кур.окорочка/б/кож/семена льна/пар125/5,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
379.0,Говядина туш/морковь беби 75/50гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
380.0,Медальоны куриные Карри 100гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
381.0,Кур.филе гриль/без масла/шпинат 80/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
382.0,Кур.окорочка жар/с.майонез 125гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
383.0,С-т Столичный/кур/майонез 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
384.0,Кур.филе с болг.перцем 80/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
385.0,С-т Мимоза 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
386.0,Пилита из индейки 100/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
387.0,Киноа с морковью/кабачки/перец 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
388.0,Брокколи на пару/с.кокосовый 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
389.0,Борани из овощей 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
390.0,Фасоль стручк/овощи 150гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
391.0,Гаспачо холодный 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
392.0,Индейка/припущ.овощи/грибы 80/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
393.0,Оладьи из печени 100/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
394.0,С-т из моркови/кур.филе/яблоки 100гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
395.0,Чахохбили из кур 75/50гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
396.0,Гуляш по-испански/индейка 75/50гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
397.0,Чечевица с овощами/томатами 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
398.0,С-т из б/к/огурец 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
399.0,Щи из св.кап/треска/с.овощной 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
400.0,Детокс вода/огур/лимон/баз 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
401.0,Ананас дольки 1кг СБ,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0
402.0,Кур.печень/сливки/чили 100/40гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
403.0,Картофель/ассорти из грибов 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
404.0,Картофель по-шведски/сыр 150 гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
405.0,Рис по-венгерски 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
406.0,С-т Панагюрский 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
407.0,С-т айсберг/ветчина/вял.томаты 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
408.0,Сациви из курицы 120гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
409.0,Картофель Юкатан 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
410.0,Уха с расстегаями 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
411.0,Рыба жар/лук порей 80/40гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
412.0,Щи из щавеля с кап б/к и курицей 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
413.0,С-т из краб.пал/огур/соус 120 гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
414.0,Окрошка сборная мясная/кефир 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
415.0,С-т Цезарь Шведский/бекон 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
416.0,Рыба по-ленинградски 80/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
417.0,С-т из помидор/базилик/масло 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
418.0,С-т из кальмар/огурцы/заправка 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
419.0,Бифштекс с помидором 100/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
420.0,Харчо из баранины 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
421.0,С-т с треской/микс/черри/заправка 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
422.0,Утиная ножка/медовая глазурь 125гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
423.0,Суп-пюре из кабачков/сельдерея 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
424.0,Компот из св.груш/без сахара 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
425.0,Рассольник по-старорусски/курица 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
426.0,Борщ Украинский/рулька/пампушки 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
427.0,Сельдь с печеной свеклой 120гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
428.0,Котлеты по-киевски 150гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
429.0,Лимонад вишневый 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
430.0,Свиная корейка с томат.сальсой 80/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
431.0,Гречка с жар.луком 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
432.0,Морковь/дайкон/огурец/масло 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
433.0,Карпаччо из помидор/хруст.баклажан 120гр,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0
434.0,Окрошка с колбасой/квас 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
435.0,Борщ Сибирский/мясо 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
436.0,Рыба жар/яйцо/кунжут/с.терияки 120/20/10,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
437.0,Лимонад грушевый 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
438.0,Пирог Осетинский/картоф/щавель 1кусок,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0
439.0,Свиная отбивная/с.барбекю 80/15гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
440.0,Борщ Кубанский/овощной 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
441.0,Детокс вода/клубника 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
442.0,Суп Брамборочка 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
443.0,Рассольник рыбный/булгур 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
444.0,С-т из кур/грибы/корнишоны 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
445.0,Свекла/курага/майонез 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
446.0,С-т из б/к/огур/редис/масло 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
447.0,С-т Весна/сметана 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
448.0,Сельдь по-деревенски 120гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
449.0,Рыба по-днепровски 80/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
450.0,С-т из б/к/свекла 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
451.0,Кабачки жареные 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
452.0,С-т Оливье/креветки/заправка 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
453.0,Картофель с укропом 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
454.0,Макароны с базиликом 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
455.0,Суп-шурпа/узбекский горох 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
456.0,Люля-кебаб из баранины 100/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
457.0,С-т Посейдон/майонез 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
458.0,С-т из помидор/брынзы/масла 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
459.0,Картофель с кунжутом 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
460.0,Окрошка овощная/кефир 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
461.0,Биточки по-селянски 100/40гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
462.0,С-т с копч.сыром/кур/с.йогуртовый 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
463.0,С-т микс/кр.чечев/лук/томаты/зап 120 гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
464.0,Напиток Яблоневый сад/без сахара 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
465.0,Свинина/с.чимичурри 80/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
466.0,С-т из кур/черри/кукуруза/майонез 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
467.0,Суп-лапша яичная/утка 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
468.0,Шницель рыбный/помидор/сыр 100/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
469.0,Суп итальянский/кур 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
470.0,Индейка запеченная в зелени 80гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
471.0,Морковь/с.земляничный 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
472.0,Лимонад клубнично-имбирный 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
473.0,Кур.филе припущен/сельдереем 80/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
474.0,Лимонад розовый 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
475.0,Говядина туш.бобами/овощи 75/50 гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
476.0,Говядина по-шанхайски 75/50гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
477.0,Картофель с карри 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
478.0,Рыба жар/баклажан 80/40гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
479.0,Котлеты Пожарские 100гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
480.0,Суп Абхазский/говядина 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
481.0,Картофель Пушкин 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
482.0,Рис по-македонски 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
483.0,Говядина туш/грибы 75/50гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
484.0,Окрошка овощная/квас 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
485.0,Жульен овощной/м.кунжутное 120гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
486.0,Капуста по-восточному 120гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
487.0,Компот из св.груш/ягоды с/м/б.сах 200гр,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
488.0,С-т овощной/с.киви 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
489.0,Свинина под с.Инкассе 80/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
490.0,Котлета мясная/с.луковый 100/40 гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
491.0,Свинина/цуккини/сыр 80/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
492.0,С-т Летние овощи/масло 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
493.0,С-т с семечками/масло 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
494.0,Суп из чечевицы/перца 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
495.0,Овощи печеные 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
496.0,Свинина жаренная с ананасом 80/50гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
497.0,Сельдь с картофелем 120гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
498.0,Говядина туш/сливки/травы 75/50гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
499.0,С-т Аччик/масло 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
500.0,Говядина шпигованная 100гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
501.0,Тар-тар из сельди/з.лимонная 120гр,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0
502.0,Юшка с кабачками 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
503.0,Свекольник холодный 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
504.0,С-т китайский/свинина 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
505.0,Спагетти по-румынски 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
506.0,Тефтели в томатном соусе 100/40гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
507.0,Капуста с кумином 150гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
508.0,С-т с тунцом/фасоль/айсберг/гр 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
509.0,Котлета куриная/по-суздальски 100гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
510.0,С-т Оливье/три вида мяса/майонез 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
511.0,С-т из кальмар/айсберг/яйцо/том/за 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
512.0,С-т Кремлевский/креветки/запр 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
513.0,Чили кон карне/говядина 75/50гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
514.0,Рулет из курицы/чернослив 120гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
515.0,Лаваш с мясом/с.сальса 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
516.0,Свинина с овощным рататуем 80/40гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
517.0,Винегрет с сельдью 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
518.0,Борщ холодный 250гр,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
519.0,С-т из кальмар/краб.пал/майонез 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
520.0,Фрикадельки по-итальянски 100/40гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
521.0,Кета с дольками апельсина/лайма 80/20гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
522.0,Помидоры по-грузински/рыба 120гр,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
523.0,С-т из рисовой лапши/овощи/заправк 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
524.0,С-т из говяд/ростки сои/заправка 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
525.0,С-т из к/к с редисом 120 гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
526.0,Зразы рыбные/луком/яйцо 100гр,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
527.0,Рагу летнее/овощи 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
528.0,Жаркое из свинины/грибы 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
529.0,С-т с уткой/с.из брусники 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
530.0,Жаркое по-домашнему/курица 200гр,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
531.0,Морковь/груша 120гр,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0
532.0,С-т из редиса/з.из брынзы 120гр,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
